symbol,observed_session,resolution,event_type,canonical_price_factor,canonical_status,applied_as_canonical_event,observed_price_ratio,residual_discontinuity_after_factor,filing_form,filing_date,filing_items,source,ratio_text,issuer,cik,evidence_status,filing_candidates,cohorts_touched,roles,note
ANPA,2026-01-09,NO_ACTION_FILING_FOUND,,,,False,2.204344,,,,,,,Rich Sparkle Holdings Ltd,2031688,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-01-28,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
ANPA,2026-01-14,NO_ACTION_FILING_FOUND,,,,False,1.668222,,,,,,,Rich Sparkle Holdings Ltd,2031688,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-01-28,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
ANPA,2026-01-16,NO_ACTION_FILING_FOUND,,,,False,0.631239,,,,,,,Rich Sparkle Holdings Ltd,2031688,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-01-28,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
ANPA,2026-01-20,NO_ACTION_FILING_FOUND,,,,False,0.714275,,,,,,,Rich Sparkle Holdings Ltd,2031688,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-01-28,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
ANPA,2026-01-22,NO_ACTION_FILING_FOUND,,,,False,1.256499,,,,,,,Rich Sparkle Holdings Ltd,2031688,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-01-28,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
ANRO,2025-10-03,NO_ACTION_FILING_FOUND,,,,False,1.555305,,,,,,,"Alto Neuroscience, Inc.",1999480,UNRESOLVED_NO_FILING_EVIDENCE,0,2025-10-22,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
ANRO,2025-10-20,NO_ACTION_FILING_FOUND,,,,False,1.826733,,,,,,,"Alto Neuroscience, Inc.",1999480,UNRESOLVED_NO_FILING_EVIDENCE,0,2025-10-22;2025-10-29,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
ANRO,2025-11-13,NO_ACTION_FILING_FOUND,,,,False,0.800071,,,,,,,"Alto Neuroscience, Inc.",1999480,UNRESOLVED_NO_FILING_EVIDENCE,0,2025-10-29,recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
AOSL,2026-05-07,NO_ACTION_FILING_FOUND,,,,False,0.793712,,,,,,,ALPHA & OMEGA SEMICONDUCTOR Ltd,1387467,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-04-22,recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
APEI,2026-03-13,NO_ACTION_FILING_FOUND,,,,False,1.214662,,,,,,,AMERICAN PUBLIC EDUCATION INC,1201792,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-04-01,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
APLS,2026-03-31,NO_ACTION_FILING_FOUND,,,,False,2.366725,,,,,,,,,UNRESOLVED_NO_CIK_FOR_TICKER,0,2026-04-01;2026-04-08;2026-04-15,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
APPN,2025-11-06,NO_ACTION_FILING_FOUND,,,,False,1.308558,,,,,,,APPIAN CORP,1441683,UNRESOLVED_NO_FILING_EVIDENCE,0,2025-11-12;2025-11-19,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
APPS,2026-08-05,NO_ACTION_FILING_FOUND,,,,False,1.257895,,,,,,,"Digital Turbine, Inc.",317788,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-08-12,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
AQMS,2025-09-24,NO_ACTION_FILING_FOUND,,,,False,1.330049,,,,,,,"Aqua Metals, Inc.",1621832,UNRESOLVED_NO_FILING_EVIDENCE,0,2025-10-15,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
AQMS,2025-09-25,NO_ACTION_FILING_FOUND,,,,False,0.830508,,,,,,,"Aqua Metals, Inc.",1621832,UNRESOLVED_NO_FILING_EVIDENCE,0,2025-10-15,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
AQMS,2025-09-26,NO_ACTION_FILING_FOUND,,,,False,1.44898,,,,,,,"Aqua Metals, Inc.",1621832,UNRESOLVED_NO_FILING_EVIDENCE,0,2025-10-15,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
AQMS,2025-10-13,NO_ACTION_FILING_FOUND,,,,False,1.780749,,,,,,,"Aqua Metals, Inc.",1621832,UNRESOLVED_NO_FILING_EVIDENCE,0,2025-10-15;2025-10-22,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
AQMS,2025-10-14,NO_ACTION_FILING_FOUND,,,,False,1.691692,,,,,,,"Aqua Metals, Inc.",1621832,UNRESOLVED_NO_FILING_EVIDENCE,0,2025-10-15;2025-10-22,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
AQMS,2025-10-15,NO_ACTION_FILING_FOUND,,,,False,0.774983,,,,,,,"Aqua Metals, Inc.",1621832,UNRESOLVED_NO_FILING_EVIDENCE,0,2025-10-15;2025-10-22,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
AQMS,2025-10-16,NO_ACTION_FILING_FOUND,,,,False,1.241007,,,,,,,"Aqua Metals, Inc.",1621832,UNRESOLVED_NO_FILING_EVIDENCE,0,2025-10-15;2025-10-22,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
AQMS,2025-10-22,NO_ACTION_FILING_FOUND,,,,False,0.829787,,,,,,,"Aqua Metals, Inc.",1621832,UNRESOLVED_NO_FILING_EVIDENCE,0,2025-10-15;2025-10-22,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
AQMS,2025-10-30,NO_ACTION_FILING_FOUND,,,,False,1.425455,,,,,,,"Aqua Metals, Inc.",1621832,UNRESOLVED_NO_FILING_EVIDENCE,0,2025-10-15,recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
ARCT,2026-08-07,NO_ACTION_FILING_FOUND,,,,False,1.217928,,,,,,,Arcturus Therapeutics Holdings Inc.,1768224,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-08-26,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
ARCT,2026-08-19,NO_ACTION_FILING_FOUND,,,,False,1.252741,,,,,,,Arcturus Therapeutics Holdings Inc.,1768224,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-08-26,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
ARCT,2026-08-21,NO_ACTION_FILING_FOUND,,,,False,1.221526,,,,,,,Arcturus Therapeutics Holdings Inc.,1768224,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-08-26,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
ARQQ,2026-06-15,NO_ACTION_FILING_FOUND,,,,False,1.313488,,,,,,,Arqit Quantum Inc.,1859690,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-06-17;2026-06-24;2026-07-01,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
ARQQ,2026-06-23,NO_ACTION_FILING_FOUND,,,,False,1.352736,,,,,,,Arqit Quantum Inc.,1859690,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-06-24;2026-07-01,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
ARQQ,2026-07-02,NO_ACTION_FILING_FOUND,,,,False,0.815534,,,,,,,Arqit Quantum Inc.,1859690,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-06-24;2026-07-01,recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
ARWR,2025-11-26,NO_ACTION_FILING_FOUND,,,,False,1.234502,,,,,,,"ARROWHEAD PHARMACEUTICALS, INC.",879407,UNRESOLVED_NO_FILING_EVIDENCE,0,2025-11-26;2025-12-03;2025-12-10;2025-12-17,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
ARX,2026-08-13,NO_ACTION_FILING_FOUND,,,,False,1.440852,,,,,,,Accelerant Holdings,1997350,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-08-26,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
ASM,2026-01-30,NO_ACTION_FILING_FOUND,,,,False,0.8125,,,,,,,AVINO SILVER & GOLD MINES LTD,316888,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-01-28;2026-02-04;2026-02-11,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
ASPC,2025-12-10,NO_ACTION_FILING_FOUND,,,,False,2.480916,,,,,,,ASPAC III Acquisition Corp.,1890361,UNRESOLVED_NO_FILING_EVIDENCE,0,2025-12-31,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
ASPC,2025-12-11,NO_ACTION_FILING_FOUND,,,,False,0.713231,,,,,,,ASPAC III Acquisition Corp.,1890361,UNRESOLVED_NO_FILING_EVIDENCE,0,2025-12-31,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
ASPC,2025-12-23,NO_ACTION_FILING_FOUND,,,,False,1.261953,,,,,,,ASPAC III Acquisition Corp.,1890361,UNRESOLVED_NO_FILING_EVIDENCE,0,2025-12-31,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
ASPC,2025-12-26,NO_ACTION_FILING_FOUND,,,,False,1.611636,,,,,,,ASPAC III Acquisition Corp.,1890361,UNRESOLVED_NO_FILING_EVIDENCE,0,2025-12-31,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
ASPC,2025-12-29,NO_ACTION_FILING_FOUND,,,,False,1.384167,,,,,,,ASPAC III Acquisition Corp.,1890361,UNRESOLVED_NO_FILING_EVIDENCE,0,2025-12-31,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
ASTC,2026-05-27,NO_ACTION_FILING_FOUND,,,,False,2.968,,,,,,,ASTROTECH Corp,1001907,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-06-03;2026-06-10,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
ASTC,2026-05-28,NO_ACTION_FILING_FOUND,,,,False,1.572879,,,,,,,ASTROTECH Corp,1001907,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-06-03;2026-06-10,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
ASTC,2026-05-29,NO_ACTION_FILING_FOUND,,,,False,1.279701,,,,,,,ASTROTECH Corp,1001907,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-06-03;2026-06-10,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
ASTC,2026-06-01,NO_ACTION_FILING_FOUND,,,,False,0.830128,,,,,,,ASTROTECH Corp,1001907,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-06-03;2026-06-10,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
ASTC,2026-06-02,NO_ACTION_FILING_FOUND,,,,False,0.811561,,,,,,,ASTROTECH Corp,1001907,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-06-03;2026-06-10,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
ASTH,2026-03-02,NO_ACTION_FILING_FOUND,,,,False,1.294985,,,,,,,"Astrana Health, Inc.",1083446,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-03-04,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
ATEC,2025-10-31,NO_ACTION_FILING_FOUND,,,,False,1.224022,,,,,,,"Alphatec Holdings, Inc.",1350653,UNRESOLVED_NO_FILING_EVIDENCE,0,2025-11-05,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
ATOM,2026-04-24,NO_ACTION_FILING_FOUND,,,,False,1.387409,,,,,,,Atomera Inc,1420520,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-05-06,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
ATOM,2026-05-01,NO_ACTION_FILING_FOUND,,,,False,1.357405,,,,,,,Atomera Inc,1420520,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-05-06,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
ATOM,2026-05-06,NO_ACTION_FILING_FOUND,,,,False,0.687897,,,,,,,Atomera Inc,1420520,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-05-06,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
ATXS,2025-10-14,NO_ACTION_FILING_FOUND,,,,False,1.40684,,,,,,,,,UNRESOLVED_NO_CIK_FOR_TICKER,0,2025-10-15;2025-10-22;2025-10-29,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
AVAH,2026-08-13,NO_ACTION_FILING_FOUND,,,,False,1.245699,,,,,,,"Aveanna Healthcare Holdings, Inc.",1832332,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-08-26,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
AVNS,2026-04-14,NO_ACTION_FILING_FOUND,,,,False,1.689608,,,,,,,,,UNRESOLVED_NO_CIK_FOR_TICKER,0,2026-04-15;2026-04-22;2026-04-29,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
AVTX,2026-05-06,NO_ACTION_FILING_FOUND,,,,False,1.398773,,,,,,,"Avalo Therapeutics, Inc.",1534120,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-05-06,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
AXGN,2025-10-29,NO_ACTION_FILING_FOUND,,,,False,1.230514,,,,,,,"Axogen, Inc.",805928,UNRESOLVED_NO_FILING_EVIDENCE,0,2025-11-05,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
AXTI,2026-01-06,NO_ACTION_FILING_FOUND,,,,False,1.212012,,,,,,,AXT INC,1051627,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-01-07;2026-01-14,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
AXTI,2026-02-20,NO_ACTION_FILING_FOUND,,,,False,1.249263,,,,,,,AXT INC,1051627,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-02-18;2026-02-25;2026-03-04;2026-03-11,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
AXTI,2026-02-24,NO_ACTION_FILING_FOUND,,,,False,1.234342,,,,,,,AXT INC,1051627,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-02-18;2026-02-25;2026-03-04;2026-03-11,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
AXTI,2026-03-02,NO_ACTION_FILING_FOUND,,,,False,1.221753,,,,,,,AXT INC,1051627,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-02-18;2026-02-25;2026-03-04;2026-03-11,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
AXTI,2026-04-01,NO_ACTION_FILING_FOUND,,,,False,0.828325,,,,,,,AXT INC,1051627,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-03-25,recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
AXTI,2026-04-06,NO_ACTION_FILING_FOUND,,,,False,0.794663,,,,,,,AXT INC,1051627,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-03-25,recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
AXTI,2026-07-30,NO_ACTION_FILING_FOUND,,,,False,1.26997,,,,,,,AXT INC,1051627,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-08-12,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
AXTI,2026-07-31,NO_ACTION_FILING_FOUND,,,,False,1.422281,,,,,,,AXT INC,1051627,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-08-12,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
BAND,2026-04-30,NO_ACTION_FILING_FOUND,,,,False,1.276495,,,,,,,Bandwidth Inc.,1514416,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-05-06;2026-05-13;2026-05-20,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
BAND,2026-05-01,NO_ACTION_FILING_FOUND,,,,False,1.223327,,,,,,,Bandwidth Inc.,1514416,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-05-06;2026-05-13;2026-05-20,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
BATL,2026-02-19,NO_ACTION_FILING_FOUND,,,,False,1.358553,,,,,,,BATTALION OIL CORP,1282648,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-03-04;2026-03-11,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
